player_id,ppg,apg,rpg,spg,bpg
3133,1.25,0.25,1.25,0,0.25
3134,0,0,0,0,0
3135,2.125,0.75,0.875,0.20833333333333334,0.041666666666666664
3136,11.496240601503759,1.3639097744360902,5.061654135338346,0.7473684210526316,0.16842105263157894
3137,15.36320754716981,2.608490566037736,2.8726415094339623,1.0047169811320755,0.4009433962264151
3138,4.909710391822828,0.5843270868824532,3.3304940374787053,0.34071550255536626,0.35604770017035775
3139,8.27,0.654,6.828,0.452,1.394
3140,14.683316683316683,5.511488511488512,3.0999000999001,1.170829170829171,0.14885114885114886
3141,5.774822695035461,0.725177304964539,3.893617021276596,0.3173758865248227,0.5425531914893617
3142,0.4,0,0.4,0.2,0
3143,5.7980099502487565,0.373134328358209,4.684577114427861,0.4298507462686567,0.6358208955223881
3144,7.2771739130434785,0.802536231884058,2.6394927536231885,0.44565217391304346,0.18840579710144928
3145,1.8125,0.1875,1.125,0.125,0.0625
3146,19.655249441548772,3.505584512285927,5.604616530156366,1.304542069992554,0.5547282204020849
3147,16.973880597014926,1.7512437810945274,4.703980099502488,0.9291044776119403,0.1318407960199005
3148,1,0,1,0.5,0.5
3149,10.106571936056838,1.0763765541740675,6.0799289520426285,0.49023090586145646,1.6323268206039077
3150,4.071428571428571,0.2857142857142857,1.9285714285714286,0.10714285714285714,0.39285714285714285
3151,14.851286939942803,1.682554814108675,5.179218303145853,1.0629170638703527,0.5157292659675882
3152,6.8051787916152895,1.030826140567201,5.108508014796548,0.406905055487053,1.1516646115906288
3153,13.467391304347826,3.296195652173913,3.464673913043478,0.9945652173913043,0.25407608695652173
3154,4.760273972602739,0.7123287671232876,3.7442922374429224,0.639269406392694,0.6986301369863014
3155,7.230088495575221,1.0973451327433628,2.725663716814159,0.36283185840707965,0.12389380530973451
3156,10.713405238828967,1.7719568567026194,4.155624036979969,1.1571648690292757,0.38366718027734975
3157,2.302325581395349,0.23255813953488372,1.8372093023255813,0.13953488372093023,0.5116279069767442
3158,4.161764705882353,0.5294117647058824,1.1764705882352942,0.4852941176470588,0.04411764705882353
3159,2.773913043478261,0.21739130434782608,2.1782608695652175,0.14347826086956522,0.3782608695652174
3160,5.821538461538461,2.353846153846154,1.593846153846154,0.6030769230769231,0.043076923076923075
3161,3.3013698630136985,0.589041095890411,1.726027397260274,0.3013698630136986,0.0821917808219178
3162,0,0,3,0,0
3163,9.533333333333333,1.4509803921568627,3.6901960784313728,1.035294117647059,0.36470588235294116
3164,8.501805054151625,3.1173285198555956,1.7021660649819494,0.516245487364621,0.018050541516245487
3165,4,2,0,0,0
3166,16.695652173913043,3.0590525632706034,4.286826735885788,0.9928617780661908,0.5762491888384166
3167,4.140740740740741,0.34814814814814815,4.37037037037037,0.4074074074074074,0.5333333333333333
3168,1,0,2.75,0.125,0
3169,4.023060796645702,1.368972746331237,3.169811320754717,0.9140461215932913,0.12368972746331237
3170,1.7333333333333334,0.4666666666666667,2.4,0.13333333333333333,0.2
3171,12.483128834355828,6.53680981595092,3.6771472392638036,1.1855828220858895,0.174079754601227
3172,4.829855537720706,3.792937399678973,2.0898876404494384,0.9646869983948636,0.18459069020866772
3173,16.104191616766467,7.2155688622754495,3.8119760479041918,1.8323353293413174,0.4311377245508982
3174,2.9859154929577465,0.20422535211267606,1.9154929577464788,0.29577464788732394,0.31690140845070425
3175,3.251366120218579,0.412568306010929,2.759562841530055,0.27595628415300544,0.9781420765027322
3176,3.2,2.3857142857142857,1.042857142857143,0.4142857142857143,0.02857142857142857
3177,9.860632183908047,3.442528735632184,1.7040229885057472,0.6681034482758621,0.05172413793103448
3178,15.95888754534462,2.0507859733978235,4.863361547762999,0.713422007255139,0.16807738814993953
3179,7.6,2.64,2.04,0.92,0.08
3180,1.2,0,1.4,0.2,0
3181,0,0,0.5,0,0
3182,3.0853658536585367,0.7682926829268293,1.6219512195121952,0.25609756097560976,0.13414634146341464
3183,5.612698412698412,0.861904761904762,3.134920634920635,0.692063492063492,0.36507936507936506
3184,8.187074829931973,1.5476190476190477,3.0510204081632653,0.7925170068027211,0.22108843537414966
3185,6.971223021582734,0.9064748201438849,2.7482014388489207,0.7769784172661871,0.3273381294964029
3186,15.90453686200378,2.064272211720227,8.544423440453686,0.888468809073724,1.727788279773157
3187,2.7516339869281046,0.49673202614379086,3.9281045751633985,0.45098039215686275,0.6209150326797386
3188,5.049122807017544,1.2614035087719297,2.794736842105263,0.7964912280701755,0.19473684210526315
3189,1.945945945945946,0.2702702702702703,1.6216216216216217,0.1891891891891892,0.05405405405405406
3190,0.8823529411764706,0.5294117647058824,0.29411764705882354,0.17647058823529413,0
3191,2.5,0.5,1.1666666666666667,0.3333333333333333,0
3192,8.586805555555555,1.6354166666666667,4.700231481481482,1.0613425925925926,0.3449074074074074
3193,0,1,0,0,0
3194,13.390780141843972,3.8404255319148937,2.321985815602837,1.1368794326241134,0.1950354609929078
3195,4.904450261780105,0.9201570680628273,6.869109947643979,0.6636125654450262,0.4031413612565445
3196,1.9407407407407407,1.362962962962963,1.0740740740740742,0.3111111111111111,0.06666666666666667
3197,2.3125,1.25,0.6875,0.4375,0
3198,5.5458015267175576,0.648854961832061,2.2213740458015265,0.16412213740458015,0.6450381679389313
3199,7.059447983014862,0.8662420382165605,4.218683651804671,0.6518046709129511,0.3057324840764331
3200,9.29746835443038,1.5427215189873418,6.868670886075949,0.8338607594936709,0.43670886075949367
3201,13.299687825182103,3.6982310093652444,8.386056191467222,0.882414151925078,0.9281997918834547
3202,1.36,0.08,1.36,0.16,0.12
3203,3.2666666666666666,1.2296296296296296,1.548148148148148,0.5185185185185185,0.18518518518518517
3204,3.6470588235294117,0.5882352941176471,2.3529411764705883,0.35294117647058826,0.17647058823529413
3205,13.176589303733602,2.65489404641776,4.488395560040363,1.7366296670030272,0.5267406659939455
3206,1.7294685990338163,0.6038647342995169,3.9420289855072466,0.4806763285024155,0.46618357487922707
3207,4.772340425531915,2.5404255319148934,1.7680851063829788,0.6425531914893617,0.12340425531914893
3208,1.9411764705882353,0.29411764705882354,1.9411764705882353,0.17647058823529413,0.058823529411764705
3209,3.5664335664335662,0.21678321678321677,2.6783216783216783,0.26573426573426573,0.1888111888111888
3210,3.5660377358490565,0.6037735849056604,1.320754716981132,0.3710691823899371,0.22641509433962265
3211,10.13263785394933,4.771982116244411,2.8181818181818183,1.2116244411326378,0.15648286140089418
3212,17.055374592833875,3.3930510314875137,3.0966340933767644,0.7752442996742671,0.14223669923995658
3213,3.9047619047619047,0.42857142857142855,2.3333333333333335,0.14285714285714285,0.047619047619047616
3214,6.4,0.7782608695652173,2.6,0.5,0.13478260869565217
3215,2.601577909270217,0.4930966469428008,2.0907297830374754,0.6410256410256411,0.27218934911242604
3216,5,0,0,0,0
3217,4.183035714285714,0.7254464285714286,2.7388392857142856,0.40625,0.19196428571428573
3218,15.219260533104041,1.88993981083405,8.68529664660361,1.5124677558039552,1.060189165950129
3219,18.135416666666668,6.029513888888889,5.581597222222222,1.46875,0.3871527777777778
3220,1.5813953488372092,0.2558139534883721,1.069767441860465,0.046511627906976744,0.20930232558139536
3221,2.16,0.2,1.4,0.08,0.04
3222,6.139013452914798,0.5426008968609866,3.9820627802690582,0.273542600896861,0.7937219730941704
3223,5.436974789915967,1.2773109243697478,1.3361344537815125,0.47058823529411764,0.11764705882352941
3224,6.939698492462312,2.6834170854271355,1.8743718592964824,0.8844221105527639,0.16080402010050251
3225,14.12442396313364,2.3533026113671274,3.9969278033794162,0.5960061443932412,0.2457757296466974
3226,1.3333333333333333,1.6666666666666667,1,0,0
3227,2.6690140845070425,1.4014084507042253,0.6549295774647887,0.23943661971830985,0.04225352112676056
3228,5.525,1.8375,1,0.25,0.15
3229,0,0,0,0,0
3230,3.520408163265306,0.4897959183673469,3.2551020408163267,0.2755102040816326,0.42857142857142855
3231,4.62280701754386,1.019736842105263,2.3026315789473686,0.6469298245614035,0.1513157894736842
3232,7.481651376146789,0.5114678899082569,5.279816513761468,0.29357798165137616,1.018348623853211
3233,8.627450980392156,1.196078431372549,3.7058823529411766,0.8823529411764706,0.11764705882352941
3234,9.037433155080214,1.213903743315508,2.1871657754010694,0.5935828877005348,0.0962566844919786
3235,2.642105263157895,0.3894736842105263,2.5052631578947366,0.30526315789473685,0.45263157894736844
3236,2.954887218045113,0.2932330827067669,1.4962406015037595,0.22556390977443608,0.09022556390977443
3237,3,0.16666666666666666,2.8333333333333335,0,0.3333333333333333
3238,3.418032786885246,0.3114754098360656,2.1311475409836067,0.319672131147541,0.38524590163934425
3239,10.105381165919283,1.883408071748879,4.910313901345291,0.8609865470852018,1.109865470852018
3240,5.545454545454546,3,1.6818181818181819,1.0454545454545454,0.13636363636363635
3241,6.165697674418604,0.8837209302325582,2.23546511627907,0.5755813953488372,0.4331395348837209
3242,7.196601941747573,1.6444174757281553,2.2233009708737863,0.5133495145631068,0.16262135922330098
3243,12.079315707620529,1.6314152410575429,4.452566096423017,0.6858475894245724,0.35769828926905134
3244,5.609756097560975,0.7853658536585366,4.034146341463415,0.47317073170731705,0.3902439024390244
3245,2.395348837209302,0.7209302325581395,2.8372093023255816,0.16279069767441862,0.4418604651162791
3246,3.053475935828877,1.160427807486631,1.106951871657754,0.5561497326203209,0.0748663101604278
3247,7.470013947001394,1.5509065550906556,1.705718270571827,0.6555090655509066,0.08089260808926081
3248,4.930533117932149,0.7964458804523424,3.726978998384491,0.7205169628432956,0.37318255250403876
3249,2.8518518518518516,1.4814814814814814,0.7777777777777778,0.7037037037037037,0.037037037037037035
3250,0.5,0.25,0.5,0,0.25
3251,4.612903225806452,0.4838709677419355,2.8516129032258064,0.2,0.18064516129032257
3252,11.055165496489469,2.8405215646940825,3.982948846539619,0.7522567703109327,0.29989969909729186
3253,5.078947368421052,0.9,2.931578947368421,0.5368421052631579,0.27631578947368424
3254,3.0462962962962963,0.6111111111111112,1.6481481481481481,0.3425925925925926,0.24074074074074073
3255,4.752380952380952,0.32063492063492066,3.93015873015873,0.23174603174603176,0.707936507936508
3256,4.0311111111111115,0.5266666666666666,3.42,0.3288888888888889,0.3688888888888889
3257,7.230882352941176,0.5676470588235294,6.482352941176471,0.32941176470588235,0.8867647058823529
3258,14.633760361718162,3.4220045214770156,2.2215523737754332,0.8884702336096458,0.20422004521477016
3259,1,0.3333333333333333,1.8333333333333333,1,0
3260,5.569536423841059,0.33774834437086093,2.933774834437086,0.23841059602649006,0.2119205298013245
3261,4.7595307917888565,2.269794721407625,1.6627565982404693,0.7419354838709677,0.09970674486803519
3262,2.6620689655172414,0.2620689655172414,2.7241379310344827,0.3103448275862069,0.4689655172413793
3263,3.873310810810811,0.43243243243243246,6.190878378378378,0.2652027027027027,1.412162162162162
3264,12.318361955085866,1.9009247027741083,6.815059445178336,1.179656538969617,1.141347424042272
3265,6.960164835164835,2.1991758241758244,1.3241758241758241,0.635989010989011,0.10302197802197802
3266,6.28,2.9,1.62,0.96,0.04
3267,3.19672131147541,0.21311475409836064,0.7377049180327869,0.19672131147540983,0.03278688524590164
3268,8.568627450980392,0.9738562091503268,3.0588235294117645,0.434640522875817,0.17320261437908496
3269,3.7971014492753623,0.11594202898550725,3.260869565217391,0.2463768115942029,0.927536231884058
3270,8.366925064599483,0.8036175710594315,4.276485788113695,0.3798449612403101,0.26356589147286824
3271,9.626297577854672,1.217993079584775,4.6366782006920415,0.46366782006920415,0.28027681660899656
3272,8.16694214876033,0.8479338842975207,4.601652892561983,0.540495867768595,0.8396694214876033
3273,2.152317880794702,0.3995584988962472,2.554083885209713,0.2560706401766004,0.2251655629139073
3274,3.6467065868263475,1.8562874251497006,1.0479041916167664,0.40119760479041916,0.029940119760479042
3275,19.033386327503976,2.1271860095389505,3.833068362480127,0.9205087440381559,0.10492845786963434
3276,10.632751937984496,2.5833333333333335,4.24031007751938,0.5552325581395349,0.22189922480620156
3277,4.857142857142857,1.3035714285714286,1.1607142857142858,0.42857142857142855,0.03571428571428571
3278,3,0.5882352941176471,1.2941176470588236,0.29411764705882354,0.17647058823529413
3279,10.728551336146273,1.5330520393811533,3.492264416315049,0.8987341772151899,0.19127988748241911
3280,1.3655913978494623,0.11827956989247312,2.10752688172043,0.17204301075268819,0.16129032258064516
3281,4.763636363636364,0.6909090909090909,1.4363636363636363,0.45454545454545453,0.07272727272727272
3282,0.5263157894736842,1.2894736842105263,0.5526315789473685,0.42105263157894735,0.02631578947368421
3283,10.257982120051086,1.4533844189016603,4.681992337164751,0.7752234993614304,0.18901660280970625
3284,9.912181303116148,1.7110481586402266,2.7875354107648724,0.6855524079320113,0.18413597733711048
3285,1.2307692307692308,0.38461538461538464,2.230769230769231,0.23076923076923078,0.15384615384615385
3286,1.951219512195122,0.0975609756097561,1.146341463414634,0.14634146341463414,0.43902439024390244
3287,1.1538461538461537,0.7692307692307693,0.46153846153846156,0.07692307692307693,0
3288,1.446808510638298,0.10638297872340426,1.6170212765957446,0.0425531914893617,0.40425531914893614
3289,5.285171102661597,0.5171102661596958,2.828897338403042,0.33460076045627374,0.1596958174904943
3290,15.123543123543124,3.06993006993007,3.878787878787879,1.2925407925407926,0.36946386946386944
3291,1.1428571428571428,0.5238095238095238,1.2380952380952381,0.14285714285714285,0.14285714285714285
3292,8.376599634369287,0.5027422303473492,4.634369287020109,0.6471663619744058,1.2486288848263254
3293,0,0.3333333333333333,0.3333333333333333,0,0
3294,4.408759124087592,0.2846715328467153,1.686131386861314,0.18248175182481752,0.25547445255474455
3295,4.365671641791045,0.2462686567164179,3.462686567164179,0.291044776119403,0.208955223880597
3296,2.547945205479452,0.1506849315068493,1.6986301369863013,0.0821917808219178,0.1095890410958904
3297,1.1304347826086956,0.13043478260869565,1.565217391304348,0.13043478260869565,0.391304347826087
3298,11.833124215809285,2.7214554579673775,5.460476787954831,1.3764115432873274,1.8331242158092849
3299,3.15748031496063,0.4881889763779528,1.7559055118110236,0.2992125984251969,0.23622047244094488
3300,3.857142857142857,0.35714285714285715,2.2142857142857144,0.32142857142857145,0.39285714285714285
3301,8.989270386266094,1.5236051502145922,3.8433476394849784,0.8497854077253219,0.1781115879828326
3302,2.212962962962963,0.2222222222222222,0.5833333333333334,0.2037037037037037,0.037037037037037035
3303,6.786764705882353,0.5416666666666666,5.974264705882353,0.39215686274509803,1.3590686274509804
3304,3.0653846153846156,0.8384615384615385,1.9884615384615385,0.3019230769230769,0.2326923076923077
3305,6.6256590509666085,3.094903339191564,1.6959578207381372,0.5096660808435852,0.04569420035149385
3306,8.52127659574468,2.279255319148936,2.1648936170212765,0.8058510638297872,0.08244680851063829
3307,5.402877697841727,0.4848920863309353,5.02589928057554,0.4489208633093525,1.4258992805755395
3308,2.769230769230769,0.48717948717948717,1.3333333333333333,0.1282051282051282,0.1794871794871795
3309,1.8285714285714285,1.2571428571428571,0.6857142857142857,0.2857142857142857,0
3310,1.9717138103161398,0.4492512479201331,3.692179700499168,0.3777038269550749,1.0482529118136439
3311,6.3701594533029615,4.408883826879271,2.2608200455580865,0.9943052391799544,0.20045558086560364
3312,7.1650165016501655,0.7788778877887789,5.755775577557756,0.3465346534653465,1.7095709570957096
3313,12.941176470588236,0.5445920303605313,5.170777988614801,0.29411764705882354,0.7286527514231499
3314,1,0,2,0,0.3333333333333333
3315,5.723716381418093,0.3643031784841076,4.711491442542787,0.31295843520782396,1.0440097799511003
3316,11.938701923076923,2.0733173076923075,5.814903846153846,1.4423076923076923,0.8185096153846154
